WGTP,PWGTP,SOCP,ST,
34,35,-1,23,
34,38,-1,23,
34,77,-1,23,
34,45,352021,23,
29,29,412010,23,
29,36,472031,23,
271,271,434051,23,
271,383,131151,23,
271,301,259040,23,
162,161,1721YY,23,
162,116,352021,23,
162,131,412010,23,
162,137,-1,23,
162,86,-1,23,
89,88,513099,23,
89,37,472031,23,
38,38,472031,23,
38,38,352010,23,
23,24,259040,23,
23,30,411011,23,
23,40,537065,23,
124,124,499051,23,
124,115,434051,23,
22,22,-1,23,
13,13,-1,23,
12,12,-1,23,
12,13,5191XX,23,
60,60,-1,23,
60,64,-1,23,
65,65,-1,23,
65,80,-1,23,
71,71,434121,23,
71,73,436014,23,
28,29,1191XX,23,
28,23,472061,23,
28,41,-1,23,
28,24,-1,23,
96,96,411011,23,
96,246,412031,23,
481,482,271010,23,
481,509,291131,23,
81,81,419020,23,
81,80,395012,23,
98,98,471011,23,
98,91,252030,23,
86,86,-1,23,
86,65,999920,23,
86,71,-1,23,
86,80,-1,23,
33,32,472031,23,
33,25,372012,23,
33,31,-1,23,
33,32,-1,23,
33,42,412010,23,
71,70,435061,23,
71,105,252020,23,
71,67,-1,23,
146,146,4990XX,23,
35,35,292061,23,
28,28,-1,23,
28,15,-1,23,
221,221,5350XX,23,
221,312,399032,23,
66,65,412031,23,
55,55,352010,23,
55,52,113031,23,
55,79,339030,23,
95,96,-1,23,
68,68,-1,23,
13,13,2530XX,23,
13,17,5191XX,23,
56,56,436011,23,
56,58,254010,23,
103,103,319092,23,
103,156,493021,23,
103,102,517041,23,
103,150,454020,23,
103,126,353023,23,
51,51,414010,23,
51,57,132011,23,
79,79,252020,23,
88,88,-1,23,
61,60,333050,23,
61,100,291141,23,
61,88,-1,23,
8,9,-1,23,
8,20,-1,23,
39,39,-1,23,
39,30,-1,23,
27,27,252020,23,
27,26,151230,23,
27,28,-1,23,
27,25,-1,23,
43,43,311122,23,
43,34,5191XX,23,
43,72,-1,23,
43,55,436014,23,
43,22,-1,23,
40,40,291141,23,
40,42,511011,23,
60,59,151299,23,
75,75,433051,23,
75,39,339030,23,
69,70,119021,23,
28,28,-1,23,
28,22,291141,23,
69,70,119021,23,
69,65,-1,23,
26,26,1110XX,23,
26,28,131121,23,
26,31,-1,23,
35,35,333050,23,
35,61,37201X,23,
32,32,331021,23,
32,60,439061,23,
39,40,-1,23,
39,45,-1,23,
39,50,252050,23,
25,25,411011,23,
25,17,499071,23,
25,10,-1,23,
25,13,-1,23,
30,29,414010,23,
15,16,-1,23,
15,16,-1,23,
85,85,259040,23,
85,59,113021,23,
29,29,1191XX,23,
29,32,414010,23,
80,80,352010,23,
267,268,4520XX,23,
267,545,311122,23,
159,159,-1,23,
26,26,-1,23,
105,105,172070,23,
22,23,333050,23,
22,16,252020,23,
22,14,-1,23,
22,16,-1,23,
45,46,371011,23,
45,48,472031,23,
45,65,-1,23,
79,79,291210,23,
79,80,291141,23,
49,49,259040,23,
49,32,413091,23,
668,668,491011,23,
668,669,-1,23,
13,13,-1,23,
13,30,-1,23,
75,75,291071,23,
75,74,113061,23,
75,82,-1,23,
75,67,-1,23,
75,69,-1,23,
163,163,533030,23,
83,82,-1,23,
83,76,-1,23,
60,60,113031,23,
60,61,119111,23,
60,43,-1,23,
65,65,537021,23,
65,78,254022,23,
144,145,113121,23,
144,115,252020,23,
144,169,-1,23,
57,58,493023,23,
57,45,-1,23,
57,45,-1,23,
34,34,-1,23,
34,29,272042,23,
53,53,435071,23,
53,27,-1,23,
30,30,291020,23,
30,29,434051,23,
21,21,-1,23,
21,21,-1,23,
21,31,353031,23,
141,140,533051,23,
141,150,412031,23,
95,95,537062,23,
113,113,433031,23,
113,108,533011,23,
52,51,132011,23,
52,49,518031,23,
119,120,311131,23,
23,23,-1,23,
23,20,291141,23,
21,21,311122,23,
24,25,412031,23,
24,27,454020,23,
32,33,2310XX,23,
32,30,211014,23,
157,157,-1,23,
21,21,-1,23,
21,19,-1,23,
196,197,-1,23,
196,165,472152,23,
196,65,-1,23,
196,150,372012,23,
196,231,436014,23,
196,233,3930XX,23,
196,192,537062,23,
145,145,311122,23,
145,225,-1,23,
103,103,252030,23,
103,168,412010,23,
112,112,-1,23,
28,28,49904X,23,
28,30,-1,23,
117,118,-1,23,
117,112,-1,23,
380,380,131151,23,
380,272,333012,23,
380,201,-1,23,
63,63,-1,23,
63,87,433071,23,
63,51,-1,23,
63,51,-1,23,
102,102,332011,23,
102,92,-1,23,
161,160,-1,23,
145,146,-1,23,
145,207,333012,23,
78,78,537064,23,
78,76,436014,23,
153,153,-1,23,
24,25,-1,23,
86,86,-1,23,
86,71,151230,23,
21,21,252020,23,
21,23,533052,23,
137,137,131111,23,
135,135,433031,23,
135,104,493023,23,
156,156,435071,23,
156,224,439022,23,
48,48,516040,23,
429,429,-1,23,
99,99,-1,23,
99,100,-1,23,
64,63,454020,23,
64,58,352010,23,
64,82,434051,23,
398,397,412010,23,
111,111,372012,23,
111,127,1191XX,23,
81,81,-1,23,
81,71,-1,23,
48,48,453031,23,
48,53,-1,23,
36,35,5191XX,23,
109,108,-1,23,
506,506,292090,23,
129,130,254022,23,
129,145,372012,23,
197,197,-1,23,
188,188,-1,23,
71,70,299000,23,
71,45,373011,23,
44,43,399011,23,
44,62,431011,23,
44,43,439XXX,23,
52,52,-1,23,
138,138,291141,23,
108,108,291210,23,
22,22,332011,23,
22,46,436014,23,
22,50,-1,23,
158,159,131030,23,
149,149,412031,23,
149,113,-1,23,
70,70,1191XX,23,
89,88,499071,23,
89,76,436014,23,
113,113,251000,23,
113,108,-1,23,
110,111,511011,23,
45,45,17302X,23,
45,42,433031,23,
45,86,272022,23,
91,90,111021,23,
91,125,-1,23,
30,30,-1,23,
75,75,274021,23,
14,14,132011,23,
28,28,373011,23,
28,25,-1,23,
28,36,-1,23,
54,55,436014,23,
54,42,419099,23,
123,123,516031,23,
123,127,353031,23,
123,118,-1,23,
82,83,493031,23,
19,19,537062,23,
19,19,372012,23,
19,20,-1,23,
124,123,533052,23,
124,161,353031,23,
78,78,472080,23,
29,28,291210,23,
29,27,453031,23,
12,12,252030,23,
12,15,412031,23,
157,157,212011,23,
157,77,212011,23,
34,34,533030,23,
34,32,2590XX,23,
83,83,-1,23,
179,179,1110XX,23,
179,167,-1,23,
179,176,353031,23,
179,243,33909X,23,
111,112,252050,23,
23,23,-1,23,
23,29,-1,23,
102,102,411011,23,
102,52,291141,23,
102,152,-1,23,
67,67,436014,23,
56,57,132052,23,
56,48,439041,23,
18,19,-1,23,
18,23,-1,23,
18,22,2530XX,23,
18,30,-1,23,
31,31,119111,23,
31,28,1191XX,23,
31,40,-1,23,
31,28,-1,23,
313,314,131082,23,
313,265,471011,23,
313,360,-1,23,
313,260,-1,23,
56,57,251000,23,
56,62,-1,23,
69,70,172110,23,
69,99,319097,23,
272,272,1191XX,23,
272,252,-1,23,
272,175,351012,23,
52,52,472111,23,
76,77,254010,23,
76,72,151251,23,
76,72,27102X,23,
22,21,-1,23,
22,19,-1,23,
40,40,311131,23,
40,44,537062,23,
40,41,-1,23,
204,204,499071,23,
204,57,372012,23,
166,166,439061,23,
166,192,119141,23,
30,30,119141,23,
30,27,397010,23,
30,33,-1,23,
111,111,-1,23,
471,471,131070,23,
471,364,419099,23,
471,343,-1,23,
41,41,291126,23,
41,49,-1,23,
41,50,-1,23,
45,44,-1,23,
499,499,514050,23,
16,16,453031,23,
50,50,1191XX,23,
36,37,514041,23,
36,35,399011,23,
62,62,-1,23,
35,34,537064,23,
35,33,412031,23,
35,21,-1,23,
145,145,431011,23,
145,174,419020,23,
145,121,-1,23,
145,122,-1,23,
281,281,419020,23,
281,295,171020,23,
152,152,17302X,23,
44,44,435032,23,
44,46,-1,23,
44,38,-1,23,
78,78,436014,23,
78,133,516011,23,
106,106,1191XX,23,
101,100,292042,23,
101,163,252020,23,
180,180,533030,23,
180,186,-1,23,
180,400,311122,23,
180,214,-1,23,
46,45,131111,23,
46,40,113031,23,
46,34,359031,23,
46,44,-1,23,
92,92,-1,23,
92,90,132011,23,
73,72,-1,23,
417,417,514120,23,
417,380,252010,23,
417,276,-1,23,
417,528,-1,23,
417,528,-1,23,
12,11,431011,23,
12,10,352021,23,
12,11,-1,23,
12,10,-1,23,
149,149,519111,23,
149,220,2530XX,23,
149,70,-1,23,
32,32,-1,23,
38,38,252020,23,
173,173,131151,23,
14,15,533030,23,
14,14,311122,23,
24,24,472031,23,
24,24,412031,23,
24,52,412031,23,
119,119,-1,23,
197,197,-1,23,
401,401,1191XX,23,
401,501,-1,23,
401,379,-1,23,
401,368,-1,23,
44,44,171012,23,
44,57,352021,23,
103,103,299000,23,
103,82,271010,23,
80,79,-1,23,
80,154,-1,23,
88,89,472031,23,
88,98,395012,23,
88,134,-1,23,
88,110,-1,23,
30,31,119030,23,
30,32,252050,23,
26,25,252010,23,
26,20,411011,23,
26,31,537065,23,
26,45,-1,23,
155,155,-1,23,
21,21,436014,23,
21,19,472111,23,
76,77,518031,23,
76,35,132081,23,
76,36,311131,23,
76,28,-1,23,
130,131,411011,23,
130,65,211029,23,
130,140,-1,23,
130,92,-1,23,
92,92,-1,23,
92,154,472140,23,
92,140,-1,23,
92,202,412010,23,
41,41,537062,23,
41,35,472031,23,
41,23,-1,23,
41,37,-1,23,
41,25,-1,23,
39,40,-1,23,
71,70,2530XX,23,
174,173,311131,23,
23,22,-1,23,
86,86,-1,23,
86,86,411011,23,
132,132,471011,23,
132,118,412031,23,
179,179,-1,23,
179,165,-1,23,
88,88,-1,23,
88,74,372012,23,
88,75,351012,23,
74,74,211093,23,
74,86,514120,23,
74,62,-1,23,
74,62,-1,23,
52,52,132081,23,
52,45,537062,23,
52,80,-1,23,
52,98,-1,23,
52,28,-1,23,
52,61,-1,23,
158,158,131151,23,
158,173,1191XX,23,
158,208,252020,23,
183,182,352010,23,
50,50,-1,23,
50,50,252020,23,
47,48,453031,23,
47,56,311131,23,
47,52,-1,23,
42,43,131030,23,
33,33,372012,23,
56,57,434161,23,
56,51,113013,23,
48,48,291141,23,
48,77,537062,23,
55,55,-1,23,
40,40,533099,23,
40,38,434171,23,
24,24,472031,23,
24,18,211012,23,
26,27,252020,23,
91,92,433031,23,
61,60,-1,23,
33,33,-1,23,
33,29,1191XX,23,
108,108,1191XX,23,
108,128,291071,23,
108,194,-1,23,
108,111,-1,23,
50,50,1191XX,23,
23,24,472031,23,
23,25,292072,23,
23,48,353031,23,
23,34,-1,23,
163,163,252030,23,
196,196,-1,23,
196,194,252020,23,
216,216,472070,23,
25,25,113061,23,
25,44,493023,23,
25,30,412010,23,
25,33,412031,23,
27,28,436014,23,
27,30,-1,23,
40,41,-1,23,
40,38,537062,23,
40,20,-1,23,
40,92,-1,23,
40,48,436014,23,
18,18,537051,23,
92,92,27102X,23,
109,109,333012,23,
119,119,514120,23,
14,14,5191XX,23,
14,11,517042,23,
101,101,132052,23,
101,95,352010,23,
101,80,-1,23,
101,129,-1,23,
101,64,533030,23,
178,178,519111,23,
178,229,-1,23,
84,84,-1,23,
77,76,17302X,23,
77,87,232011,23,
113,113,1191XX,23,
113,121,252020,23,
113,192,-1,23,
179,179,292034,23,
179,247,-1,23,
179,124,-1,23,
26,26,-1,23,
177,176,-1,23,
177,124,-1,23,
177,140,-1,23,
177,140,-1,23,
177,106,-1,23,
177,109,-1,23,
88,88,454020,23,
88,110,-1,23,
107,107,113021,23,
107,74,399011,23,
140,141,532031,23,
140,136,-1,23,
39,39,472XXX,23,
39,41,519061,23,
27,27,119041,23,
27,32,252020,23,
130,130,-1,23,
30,30,113021,23,
30,33,119151,23,
26,25,436011,23,
26,17,533030,23,
48,49,454020,23,
93,93,513011,23,
93,116,-1,23,
28,28,17301X,23,
28,30,131082,23,
68,69,252050,23,
68,63,131022,23,
68,112,-1,23,
113,113,251000,23,
113,63,37201X,23,
113,51,-1,23,
18,18,-1,23,
18,17,259040,23,
18,53,372012,23,
89,89,1191XX,23,
89,98,291141,23,
116,117,413021,23,
116,113,291141,23,
116,163,-1,23,
116,172,-1,23,
34,34,472061,23,
34,29,37201X,23,
114,114,252050,23,
114,99,291051,23,
114,98,4990XX,23,
114,95,516011,23,
135,135,-1,23,
135,137,5191XX,23,
137,137,419020,23,
137,165,172051,23,
213,213,291141,23,
213,176,514041,23,
146,146,411011,23,
146,106,412031,23,
146,76,-1,23,
24,24,435061,23,
24,24,472140,23,
24,49,537065,23,
24,50,-1,23,
26,26,433031,23,
26,31,517041,23,
52,51,-1,23,
52,47,151211,23,
75,76,-1,23,
17,17,411012,23,
17,16,-1,23,
17,43,411011,23,
224,224,252030,23,
224,321,-1,23,
224,198,-1,23,
224,196,-1,23,
224,280,-1,23,
224,213,291127,23,
83,83,472031,23,
25,25,-1,23,
25,15,-1,23,
80,79,537065,23,
80,79,211011,23,
50,50,37201X,23,
50,50,1110XX,23,
21,21,172051,23,
21,30,119051,23,
45,45,-1,23,
45,65,292053,23,
150,150,172141,23,
150,149,-1,23,
223,222,252020,23,
223,148,-1,23,
223,176,-1,23,
70,70,119051,23,
70,148,-1,23,
70,73,439061,23,
47,47,436014,23,
47,43,211029,23,
47,124,-1,23,
47,124,-1,23,
144,143,434061,23,
144,161,533030,23,
144,209,537062,23,
103,103,291141,23,
103,104,-1,23,
103,216,353031,23,
57,57,252020,23,
57,59,252030,23,
57,88,359021,23,
185,186,2310XX,23,
185,189,413091,23,
149,149,-1,23,
149,152,-1,23,
85,85,533051,23,
85,90,-1,23,
232,233,-1,23,
19,19,439XXX,23,
87,87,5120XX,23,
145,146,-1,23,
33,33,352010,23,
33,30,533030,23,
29,29,-1,23,
29,22,411011,23,
72,73,536030,23,
17,18,-1,23,
26,26,-1,23,
26,30,-1,23,
17,18,454020,23,
17,34,435051,23,
17,38,-1,23,
17,36,-1,23,
138,138,411011,23,
138,128,-1,23,
53,53,2310XX,23,
53,51,397010,23,
26,27,3330XX,23,
26,33,111021,23,
36,37,-1,23,
36,36,-1,23,
598,598,-1,23,
43,43,1110XX,23,
43,18,29205X,23,
43,60,-1,23,
24,23,511011,23,
223,224,-1,23,
32,31,453031,23,
54,55,411011,23,
101,101,1110XX,23,
101,90,434171,23,
36,36,-1,23,
37,37,191030,23,
37,41,252020,23,
65,66,-1,23,
65,60,537065,23,
86,86,-1,23,
86,95,-1,23,
174,174,251000,23,
174,246,252030,23,
174,218,-1,23,
174,218,-1,23,
174,154,-1,23,
51,51,252010,23,
51,46,252010,23,
51,44,-1,23,
51,42,-1,23,
51,42,-1,23,
51,42,-1,23,
98,98,472031,23,
98,121,373011,23,
94,93,-1,23,
82,81,-1,23,
317,317,-1,23,
317,382,-1,23,
317,315,-1,23,
17,17,5191XX,23,
17,41,252050,23,
17,16,434051,23,
17,36,-1,23,
24,24,311122,23,
24,25,395012,23,
44,45,112022,23,
44,60,292052,23,
44,43,-1,23,
73,73,1191XX,23,
73,59,472061,23,
73,69,412010,23,
73,68,-1,23,
73,83,-1,23,
73,56,-1,23,
16,16,395012,23,
16,18,514120,23,
20,21,-1,23,
20,20,411011,23,
11,11,-1,23,
64,65,291127,23,
64,39,172041,23,
64,58,-1,23,
64,57,-1,23,
42,42,399011,23,
42,51,499044,23,
42,39,352010,23,
160,160,411011,23,
160,137,-1,23,
25,25,453031,23,
40,40,411011,23,
40,34,436014,23,
34,34,119141,23,
34,31,-1,23,
61,61,454020,23,
61,49,-1,23,
61,94,-1,23,
61,100,-1,23,
61,103,-1,23,
25,25,-1,23,
149,149,131111,23,
149,140,113013,23,
66,66,2530XX,23,
66,47,15124X,23,
31,32,-1,23,
31,48,211012,23,
14,14,333050,23,
14,25,-1,23,
14,27,-1,23,
30,30,-1,23,
30,41,533054,23,
100,101,1191XX,23,
86,86,292035,23,
86,87,513011,23,
86,89,-1,23,
49,49,493011,23,
175,175,532031,23,
175,195,472031,23,
185,185,-1,23,
110,110,132070,23,
110,101,434051,23,
110,103,352010,23,
110,59,119141,23,
57,57,119030,23,
57,58,151211,23,
159,158,-1,23,
159,179,-1,23,
159,123,-1,23,
159,123,-1,23,
76,76,-1,23,
64,64,-1,23,
29,29,119013,23,
29,27,252050,23,
18,18,-1,23,
18,34,-1,23,
91,91,519020,23,
91,147,412031,23,
91,120,-1,23,
91,82,-1,23,
91,82,-1,23,
476,477,-1,23,
476,435,-1,23,
38,38,-1,23,
38,58,433071,23,
38,35,-1,23,
38,80,-1,23,
38,23,259040,23,
38,23,-1,23,
38,41,-1,23,
25,25,131111,23,
25,25,433031,23,
201,200,395012,23,
201,104,3930XX,23,
201,186,-1,23,
41,41,472061,23,
41,46,252020,23,
134,134,433031,23,
15,14,373011,23,
15,20,353011,23,
154,153,516093,23,
154,155,111021,23,
154,139,-1,23,
154,183,-1,23,
153,153,311122,23,
153,152,412010,23,
153,152,-1,23,
153,113,-1,23,
153,154,-1,23,
153,77,-1,23,
153,79,-1,23,
108,109,272022,23,
108,110,272022,23,
67,67,291051,23,
67,42,-1,23,
67,128,-1,23,
44,44,513011,23,
44,30,533052,23,
44,59,-1,23,
44,25,-1,23,
22,22,454020,23,
22,39,4520XX,23,
22,49,-1,23,
82,82,151252,23,
82,75,-1,23,
117,117,-1,23,
74,74,436014,23,
74,47,5191XX,23,
84,84,273092,23,
84,71,172141,23,
103,103,439061,23,
59,59,-1,23,
59,106,537062,23,
59,116,-1,23,
59,115,-1,23,
64,63,191020,23,
64,60,172070,23,
136,135,211012,23,
136,246,-1,23,
35,35,252020,23,
163,164,271010,23,
163,165,472031,23,
163,145,-1,23,
163,180,-1,23,
163,121,-1,23,
92,92,511011,23,
92,128,-1,23,
368,368,211029,23,
368,211,436014,23,
22,22,1191XX,23,
79,80,254022,23,
79,81,254022,23,
35,35,252020,23,
35,21,131161,23,
35,40,-1,23,
27,26,519061,23,
27,15,37201X,23,
27,34,-1,23,
27,39,-1,23,
31,31,411011,23,
31,29,131070,23,
97,97,395012,23,
97,82,514120,23,
226,225,412031,23,
109,109,1191XX,23,
109,146,211012,23,
109,105,-1,23,
232,232,29112X,23,
232,214,472231,23,
232,174,-1,23,
180,180,113013,23,
180,124,431011,23,
180,174,493023,23,
28,29,291141,23,
28,51,472031,23,
28,54,-1,23,
301,301,252050,23,
109,109,291127,23,
109,106,435052,23,
164,164,-1,23,
94,94,291151,23,
94,96,-1,23,
181,180,439061,23,
67,67,413021,23,
88,88,-1,23,
88,85,412031,23,
151,151,273043,23,
151,142,-1,23,
105,106,411011,23,
105,110,493031,23,
33,32,1110XX,23,
33,30,119041,23,
40,40,-1,23,
40,45,-1,23,
56,56,132011,23,
56,53,272022,23,
33,33,472031,23,
26,25,433031,23,
102,102,-1,23,
102,93,251000,23,
22,23,-1,23,
153,153,-1,23,
18,17,-1,23,
184,184,251000,23,
184,117,172121,23,
45,45,-1,23,
113,113,292052,23,
113,206,472152,23,
113,169,-1,23,
100,100,499051,23,
100,87,311131,23,
62,62,-1,23,
469,469,-1,23,
26,25,1191XX,23,
187,187,-1,23,
27,27,-1,23,
27,18,-1,23,
46,45,-1,23,
292,292,119141,23,
292,281,252020,23,
292,147,-1,23,
292,260,-1,23,
330,330,-1,23,
330,335,-1,23,
14,14,311122,23,
50,50,1191XX,23,
50,44,292061,23,
121,121,119111,23,
121,113,2530XX,23,
121,98,-1,23,
121,82,-1,23,
17,17,472031,23,
17,18,-1,23,
155,155,471011,23,
155,168,119141,23,
155,227,132011,23,
91,91,259040,23,
91,85,533030,23,
91,415,-1,23,
91,219,-1,23,
52,52,533030,23,
52,52,-1,23,
44,44,533030,23,
54,54,533030,23,
54,79,472031,23,
81,81,411012,23,
81,83,211093,23,
18,18,-1,23,
18,20,537062,23,
18,32,-1,23,
30,30,537062,23,
30,33,131081,23,
30,53,472130,23,
46,45,271010,23,
44,44,259040,23,
138,137,493023,23,
138,292,-1,23,
138,61,-1,23,
150,150,1191XX,23,
31,30,-1,23,
31,27,-1,23,
96,96,399032,23,
25,24,-1,23,
34,34,533030,23,
45,45,37201X,23,
45,46,252020,23,
45,57,-1,23,
45,59,-1,23,
94,95,-1,23,
27,27,-1,23,
27,45,499044,23,
27,46,-1,23,
27,32,-1,23,
25,25,-1,23,
25,29,-1,23,
149,148,252030,23,
149,347,-1,23,
56,57,-1,23,
56,53,353031,23,
49,49,436014,23,
49,53,493023,23,
20,20,411011,23,
20,31,513020,23,
80,80,-1,23,
80,70,-1,23,
90,90,113031,23,
21,21,311131,23,
118,119,-1,23,
118,147,-1,23,
47,47,291141,23,
47,51,351011,23,
45,45,311122,23,
111,111,37201X,23,
99,99,436014,23,
97,98,-1,23,
116,117,411011,23,
116,81,352010,23,
116,65,-1,23,
116,74,-1,23,
103,103,151252,23,
25,25,252050,23,
25,27,333050,23,
14,13,519111,23,
98,98,132011,23,
28,29,-1,23,
28,22,-1,23,
94,94,-1,23,
94,45,435051,23,
94,71,412031,23,
94,68,436014,23,
94,18,-1,23,
127,127,519061,23,
127,195,291141,23,
127,167,-1,23,
127,116,-1,23,
194,194,533051,23,
80,79,17302X,23,
80,38,292053,23,
80,156,-1,23,
80,87,-1,23,
65,65,-1,23,
158,159,411011,23,
35,35,1110XX,23,
35,37,1110XX,23,
52,52,-1,23,
596,596,472031,23,
596,489,434051,23,
38,38,517042,23,
38,36,412010,23,
38,47,-1,23,
73,73,1191XX,23,
73,85,-1,23,
73,93,-1,23,
51,52,333050,23,
51,61,252020,23,
51,74,-1,23,
51,74,-1,23,
51,54,-1,23,
80,80,537065,23,
80,54,352010,23,
87,87,-1,23,
87,69,-1,23,
90,90,4330XX,23,
90,93,436014,23,
26,27,113031,23,
26,35,412010,23,
26,22,-1,23,
73,73,252020,23,
73,99,291141,23,
39,39,-1,23,
39,40,4520XX,23,
39,60,272023,23,
60,59,37201X,23,
60,56,232011,23,
225,225,-1,23,
225,126,113021,23,
225,109,-1,23,
225,109,-1,23,
50,49,1110XX,23,
50,56,436014,23,
25,25,-1,23,
25,34,-1,23,
25,37,373011,23,
109,109,291292,23,
109,98,131081,23,
27,26,435053,23,
27,39,533030,23,
41,40,411011,23,
41,78,333050,23,
95,96,119030,23,
27,28,4520XX,23,
37,37,397010,23,
37,31,194010,23,
76,76,-1,23,
76,103,-1,23,
39,39,-1,23,
39,32,292061,23,
203,203,211019,23,
203,197,252020,23,
33,33,436014,23,
33,35,1191XX,23,
33,30,-1,23,
499,500,-1,23,
118,118,-1,23,
118,117,-1,23,
11,11,-1,23,
11,12,-1,23,
53,53,514XXX,23,
53,58,311122,23,
53,77,412010,23,
33,33,19303X,23,
33,48,271010,23,
131,132,-1,23,
131,286,-1,23,
37,37,-1,23,
37,34,533030,23,
37,32,537064,23,
33,33,-1,23,
38,38,419020,23,
38,40,453031,23,
118,117,-1,23,
110,110,491011,23,
110,168,311121,23,
74,74,113051,23,
74,45,252020,23,
156,157,211019,23,
156,224,1191XX,23,
107,107,352010,23,
37,37,2530XX,23,
37,25,-1,23,
37,29,-1,23,
133,133,1110XX,23,
48,48,353023,23,
48,23,113031,23,
48,49,359031,23,
116,115,-1,23,
61,60,-1,23,
61,84,173031,23,
61,207,-1,23,
61,134,-1,23,
21,22,472031,23,
21,19,-1,23,
39,38,1110XX,23,
39,42,131041,23,
86,86,-1,23,
140,140,-1,23,
49,49,-1,23,
31,31,119013,23,
31,31,519195,23,
108,108,514041,23,
43,43,372012,23,
43,28,472031,23,
31,30,311131,23,
31,22,533030,23,
31,34,537064,23,
31,21,-1,23,
31,21,-1,23,
242,242,113031,23,
80,80,112021,23,
80,136,412031,23,
80,111,-1,23,
80,160,412010,23,
62,62,411011,23,
62,61,434061,23,
62,89,-1,23,
62,70,-1,23,
19,19,-1,23,
46,45,292052,23,
46,28,472031,23,
46,44,399011,23,
105,105,-1,23,
105,112,-1,23,
57,57,119111,23,
141,141,273043,23,
208,208,252020,23,
208,223,-1,23,
67,67,453031,23,
67,95,516011,23,
141,141,499021,23,
141,162,-1,23,
48,48,172121,23,
48,47,272042,23,
96,96,-1,23,
96,172,-1,23,
44,43,1110XX,23,
44,44,131121,23,
22,23,212011,23,
33,33,-1,23,
33,60,-1,23,
33,62,-1,23,
39,39,-1,23,
39,45,113031,23,
58,58,434171,23,
58,15,119013,23,
23,22,474051,23,
170,169,-1,23,
95,95,533030,23,
95,88,311122,23,
95,149,411011,23,
95,154,453031,23,
95,172,-1,23,
95,205,399011,23,
28,28,-1,23,
28,35,434YYY,23,
41,41,-1,23,
124,124,252020,23,
124,117,252050,23,
145,144,252020,23,
145,131,533030,23,
178,179,-1,23,
178,192,-1,23,
166,166,439041,23,
166,125,531000,23,
182,182,291141,23,
182,106,472031,23,
33,32,291131,23,
33,43,-1,23,
18,17,537065,23,
18,18,511011,23,
41,40,-1,23,
53,53,-1,23,
36,36,453031,23,
36,47,-1,23,
14,14,37201X,23,
14,15,-1,23,
14,18,412010,23,
14,39,-1,23,
14,39,-1,23,
14,23,-1,23,
14,13,-1,23,
407,407,-1,23,
124,125,-1,23,
91,91,113021,23,
91,122,291141,23,
91,59,-1,23,
86,85,-1,23,
86,91,-1,23,
273,273,-1,23,
29,29,372012,23,
68,68,513020,23,
68,51,-1,23,
101,101,112030,23,
101,102,291122,23,
101,92,-1,23,
101,90,-1,23,
54,54,411011,23,
54,54,172011,23,
54,60,292052,23,
54,64,-1,23,
54,101,-1,23,
54,60,493023,23,
41,41,-1,23,
41,49,-1,23,
153,152,517041,23,
65,64,-1,23,
65,55,-1,23,
44,44,-1,23,
44,31,-1,23,
81,80,291210,23,
167,167,-1,23,
167,56,431011,23,
77,77,291051,23,
77,79,-1,23,
28,28,113031,23,
28,32,-1,23,
32,32,113021,23,
32,66,252020,23,
32,23,-1,23,
60,61,-1,23,
272,272,514041,23,
70,70,413091,23,
70,54,151299,23,
70,82,352010,23,
70,70,-1,23,
472,473,292061,23,
140,141,413091,23,
140,126,413031,23,
164,163,-1,23,
19,19,-1,23,
19,18,131070,23,
19,19,434YYY,23,
19,17,434YYY,23,
99,100,113031,23,
99,95,353031,23,
165,165,533030,23,
165,179,291141,23,
105,105,513020,23,
106,106,-1,23,
147,147,271024,23,
147,164,1191XX,23,
221,221,434171,23,
104,104,-1,23,
52,51,533030,23,
219,219,-1,23,
153,152,372012,23,
153,135,-1,23,
153,137,-1,23,
163,163,-1,23,
137,137,413021,23,
137,185,311122,23,
137,154,273091,23,
137,192,-1,23,
31,31,-1,23,
31,40,519198,23,
31,54,-1,23,
288,288,-1,23,
24,25,-1,23,
24,28,-1,23,
10,10,-1,23,
10,18,-1,23,
10,30,439061,23,
76,76,112022,23,
76,100,-1,23,
14,14,1191XX,23,
14,15,1191XX,23,
27,27,5191XX,23,
27,50,192099,23,
27,73,493031,23,
27,74,-1,23,
27,41,434171,23,
46,46,537081,23,
117,117,-1,23,
33,33,37201X,23,
33,29,472061,23,
290,290,513020,23,
290,178,412010,23,
64,65,-1,23,
17,17,-1,23,
17,14,-1,23,
31,30,291141,23,
31,32,499021,23,
31,66,4520XX,23,
17,16,-1,23,
17,21,-1,23,
218,218,-1,23,
65,65,517011,23,
65,48,-1,23,
65,48,-1,23,
65,48,-1,23,
65,48,-1,23,
25,24,352021,23,
25,26,252050,23,
78,78,-1,23,
14,14,252020,23,
14,14,439021,23,
14,20,271010,23,
53,53,119051,23,
53,38,352010,23,
53,56,-1,23,
53,84,-1,23,
17,17,-1,23,
17,16,-1,23,
530,530,-1,23,
530,595,17301X,23,
530,717,-1,23,
91,90,119111,23,
91,91,537051,23,
91,141,-1,23,
91,141,-1,23,
29,29,-1,23,
29,32,-1,23,
49,50,112021,23,
49,18,-1,23,
49,16,-1,23,
15,15,433031,23,
15,21,453031,23,
37,36,-1,23,
36,36,-1,23,
36,84,519061,23,
36,32,472181,23,
15,15,172070,23,
